sequence,sequence_index,bvec,TR,readout,spin,x,y,z,longitudinal,transverse,phase,Sx,Sy
dwi.seq,1,0,1,1,5461,68.9743806097817,280.09369186235995,104.7854200239004,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5462,338.13779172285615,62.210747592188355,189.27771021258118,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5463,-79.14830011588212,-60.999551137428945,135.90566055616387,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5464,-434.2868434406269,-184.00706208189047,-145.38253387672583,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5465,222.9433603011101,-65.67602571431989,-187.28805841777756,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5466,-219.25382250203373,-105.31051917600749,309.8174222126326,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5467,-418.7322677061128,-299.11935056306487,176.42735126221226,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5468,-76.31177930700923,274.05579980913967,-0.0719766605143481,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5469,-307.4727400365924,251.60064736745875,-229.92443047229943,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5470,122.22975231015104,292.56544671022954,203.4142469801318,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5471,-475.7771740297931,490.00093236529125,-76.08082141373328,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5472,194.00346414183423,-316.8991241272578,210.14435191950477,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5473,-19.270347548462553,459.19919130212367,-251.3762129632256,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5474,395.4155893433577,444.8336576686806,264.35042870915476,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5475,3.3961345899048228,335.7586784705479,-126.87795138092865,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5476,452.3645497464297,454.4988966266346,-107.69222618830354,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5477,-1.2303623574670732,213.35333400458472,135.55086485917528,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5478,-51.557235112178226,330.96588230218237,358.13267270851196,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5479,-441.6636566633686,242.50467905004533,-386.11434241392504,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5480,39.548579789023705,308.26664000929014,12.36074471609456,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5481,240.03648085194965,188.0772562725864,-377.85543360058494,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5482,152.72885250302696,-460.5434687452207,-155.4682640316026,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5483,-39.17232738484957,-497.1701434087277,-199.71985582139072,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5484,-328.50042765715347,91.94879456372173,270.5781023303595,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5485,275.19849507655573,202.53133777570582,-379.4179636681954,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5486,-362.44186290457776,465.7273266697719,-232.94726400458913,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5487,109.02511802283347,486.2178396487596,231.36667969396635,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5488,271.7463392215816,-494.6271193138645,-219.5749306069767,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5489,-161.33381163096143,-403.66649036577286,120.45282817716047,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5490,474.81603450738265,-325.03658724339806,111.04711440530843,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5491,195.96304841429603,-277.3571620181536,-60.76254297434486,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5492,-159.0442736336913,-59.926428432856795,-521.9797602538572,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5493,-294.7989259373621,306.4596214869191,-352.0724453082012,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5494,-353.9472943906161,-69.8667907896026,70.82165745435445,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5495,209.31112428602228,-104.55798371666141,-40.01167353007963,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5496,-254.3022465682225,-348.34497901482837,-235.73676686064186,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5497,319.2490089352923,-311.5694853696593,-380.3974066208997,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5498,-91.2754873284278,294.7661400102,290.434819902988,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5499,14.267497683447232,-286.21780183265645,4.695667216008756,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5500,-224.37718516184992,-190.7483686045444,508.1713478208068,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5501,-8.935417887244137,-109.68757392614584,523.029274363332,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5502,-416.7590748890753,457.11583695576684,282.24298260312577,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5503,-243.86587680711628,370.03508240500355,363.04978506762,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5504,484.48024167027984,-107.68274841144725,-6.050275235179935,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5505,126.03486958388012,264.5705115797709,271.6435530667732,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5506,-114.91374547768233,111.69719860145364,497.91573449540823,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5507,-391.70994383035384,335.083744570707,467.02573942743606,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5508,59.549559396154024,461.1676179574853,-388.8343040807167,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5509,475.1171688756498,36.297680561105636,-20.18184044881842,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5510,-115.02605451151626,-357.9869293723999,191.7245159732872,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5511,248.79578148619802,-304.66067027702826,-346.83267061055284,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5512,-201.4931394171655,284.1034710524337,417.41620812670504,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5513,-320.0300240122923,-412.3211541120626,141.977389897463,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5514,-377.1752668025842,-225.90524057551622,114.5357729666088,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5515,284.41319960808244,36.5900675149429,339.3931533916461,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5516,-487.54830262218906,316.8787433774928,-143.40376510418983,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5517,-34.94966519609884,92.13426968415929,56.854015282439605,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5518,30.542422064260247,-41.51493391163286,-266.51943263240145,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5519,469.71381162073504,-151.34162722917486,-326.0308424285015,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5520,280.28993674398913,-76.87864366803967,-288.9783337767677,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5521,-68.38164486239846,473.9893306335249,-216.55245366454838,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5522,265.4496049128114,196.23256220212835,349.09740167930255,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5523,-272.38136983612685,13.032697041003766,402.9576751917144,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5524,-188.84659022442892,465.89497297965045,245.97122104359838,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5525,-278.10571680443854,216.31802221198092,141.44690539448337,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5526,480.0593241089571,-202.22838964581652,131.04913803714965,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5527,342.7202721798153,59.964960974093785,210.7074353795164,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5528,-233.04366238038415,-51.1406868157145,-152.4371922203458,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5529,-267.98814881282664,-60.61890590603304,172.0650641795233,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5530,307.5670650295492,-460.53028428774337,186.15889566844635,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5531,-229.46767251247425,136.2219341268054,68.05124128855286,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5532,334.0909323793616,-179.98011305409366,237.3719554942874,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5533,421.38130261370065,306.7298672902256,484.6761998312875,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5534,-287.9042328801753,-49.44954998635865,330.69169537173354,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5535,-428.3500629668823,-150.1013398879155,-432.13590689406175,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5536,-35.35780163708869,463.66811442751964,481.06294111433215,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5537,339.82842252397705,200.8497515401177,321.57311013669096,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5538,-110.13604789217248,420.8289106220665,255.0444663515112,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5539,443.4953724196627,-400.55915785837834,334.3345390101546,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5540,217.8074327365525,-260.92983432591944,101.96247560946901,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5541,346.1171685587365,-423.5342744643694,187.75883078673561,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5542,244.91622743274937,328.13822686172267,-206.061530533369,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5543,152.57577591474598,471.5324504683067,455.1523623024774,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5544,160.62291351768698,58.18657078729106,-19.474083753370408,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5545,-372.5564514916267,-129.56445110053716,464.10522970688163,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5546,-210.0370631167591,460.7608546406409,-295.73233265301855,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5547,363.5753018398173,-399.8436525338834,-43.432524431604335,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5548,162.88504713011838,195.5694770568483,-490.97557317317217,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5549,449.9619081653368,-149.52062667147146,-327.27128451914797,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5550,-43.43129783554041,-77.66147315229247,211.11789647688676,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5551,-283.66537548880376,346.1889367874971,-322.76508685959067,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5552,43.35899053692391,288.4304436745276,172.15904827332523,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5553,-413.87644928899084,381.8315920156018,-439.980932517341,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5554,-25.68897142875832,303.8067311883003,-420.4597554105727,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5555,-225.91358610903194,-196.43414671938703,342.0813924130751,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5556,203.95740273361386,47.276875642930335,331.9275014578768,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5557,-22.20711166350944,111.08177007954428,-184.32694075292628,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5558,387.9888373291725,-182.62209225504606,-129.8926423983975,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5559,316.22401440343117,242.72931228926612,226.79032837884188,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5560,-200.72681755880632,68.5597970235359,-348.1163978947384,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5561,-452.2449872632123,-344.6766386831589,232.8241339818922,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5562,70.7884831433855,196.25219491585895,-179.38715716602974,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5563,280.3583696499699,203.7561397731526,329.6793927570848,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5564,-392.61512428656044,150.3181907866612,187.1797017443355,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5565,119.36819433575012,-38.66623106148103,276.84429713484127,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5566,29.853403454998727,350.13538856527254,-340.1531375770158,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5567,357.31156178254815,-303.47068081022536,-82.19308417403876,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5568,229.13111368020589,-199.24141425115047,-341.8046361338433,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5569,308.3856953222374,-331.9006810337204,-375.9337353445281,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5570,316.7742721250449,-334.47902467254283,-107.69830531461751,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5571,485.5937437011427,111.20951489876549,310.28985041490336,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5572,280.82318956112766,345.15432895302456,113.11129265461663,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5573,444.56360902283643,-136.11029109881187,-185.89123109980727,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5574,107.58292200115724,433.27190030347595,294.3806367201683,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5575,-6.909084997419973,485.294355520037,204.53839391577117,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5576,320.7206846534167,99.7947388726215,433.7157745427185,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5577,422.10155370492515,179.14892863261082,-168.72738711478974,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5578,359.516679706987,-361.92546257915524,225.15378344975832,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5579,-171.1911855246087,-79.13398685928617,45.933253352519166,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5580,-150.93608682500567,415.2084471141649,-413.8133365164272,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5581,-104.3800107877185,-140.70390678292625,457.83046913188554,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5582,-246.69869096689865,-205.35552275120764,14.271085403136796,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5583,-220.18517700212075,166.13138386335064,344.7303924944034,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5584,-135.99371735019668,405.2536565715487,107.23681209859512,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5585,-178.87561283083173,401.6760228918769,-205.37016934876684,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5586,-472.42807235708574,-184.0459893116903,252.20667728940919,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5587,-431.8937880836641,141.41740288663496,152.96177666917265,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5588,-2.5964020919294515,-73.87748583672366,-146.03824301558737,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5589,-28.097775492339018,410.8069376543127,207.2131806307914,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5590,-272.1991566015403,-167.63604556748743,-81.00030039830932,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5591,-290.5027398966657,-125.072643355254,-132.83917329371394,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5592,300.85401235084703,40.02106006310347,-358.5153539260352,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5593,-418.9438963405076,224.81866735264293,-435.884641588166,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5594,-137.5739621559497,212.7186663932651,-354.55121228019516,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5595,394.1591509025559,360.7438256147974,-467.1986122121694,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5596,436.7197128762582,-421.37301407946126,-272.6283427198183,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5597,315.71834540617346,-109.27799021994252,122.92175832036553,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5598,250.7432159290473,-208.40740655522256,-35.05946317275777,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5599,-157.46413057926867,19.59371975686079,-317.8486444539213,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5600,246.1043829730298,-409.7782046575746,-337.4912832305067,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5601,237.36036650398998,308.9191151616813,-245.13515389341245,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5602,-295.590606280915,-412.3756705081055,203.2852878227351,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5603,-160.53845184342714,76.88062212040698,-363.12528031373,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5604,-256.4017779278102,-213.03495923109597,-140.13828689068387,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5605,328.15033582225146,72.97256740768803,-32.93481642774428,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5606,101.00959802233601,-320.39623232454795,436.9363176333633,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5607,410.0794176947708,-248.38788899324658,100.8088527874092,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5608,-466.8973067549509,346.26941562073614,-241.8534269754409,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5609,105.849272753885,13.516553346060563,160.88348896703872,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5610,205.77016674126102,59.87761208130519,-163.87397008621082,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5611,457.8411762549707,-200.88806541917305,-290.3593240648986,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5612,-32.24386547014387,-204.94651948493433,-157.22223076380263,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5613,-25.360999535988302,-46.722056235659004,82.67273177876393,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5614,-55.37446055290104,30.148818811656206,-481.8796485162223,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5615,357.1068713526286,-82.01432888774133,188.66992901021987,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5616,-391.46936454613456,376.4112324873921,-298.0326296948237,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5617,-42.41161364079465,-110.68114930136137,-385.9417135249134,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5618,123.50153621400204,-230.97431716247317,323.25376341130965,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5619,-87.631295960646,284.6014619338856,341.00217601553635,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5620,125.50734004707503,-37.89256657264911,-383.2279595280071,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5621,-259.896598137655,405.4627211432178,338.71200971667577,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5622,369.3856427089865,439.05156677912134,291.97900184856366,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5623,-51.91719222940987,482.9403754409374,269.58800771984545,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5624,-465.6361746181919,106.27070440960453,-434.6185422080408,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5625,207.57233780407597,-293.51344930545514,-393.4729538721667,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5626,357.69527129274974,-322.3581704920529,63.46217556519536,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5627,359.6970317236071,-283.5712530825039,389.1437407027718,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5628,75.90684386514106,-180.52023835155236,-238.8989546233811,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5629,348.1073399107235,-293.2100621513187,-101.40316345458444,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5630,342.8132817912218,-194.79281816677172,255.62093038240917,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5631,-250.40237260753838,218.94910588467724,-71.71728089466588,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5632,203.77162860746736,182.83461896447605,187.80298621118993,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5633,-161.64482292486792,-241.0764929580168,314.8080511761213,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5634,182.45411167836835,158.8063036776253,-232.63502994466631,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5635,146.28988192357488,-321.3833875153804,-315.7390074540005,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5636,-1.6597556214606841,72.09532276668727,-403.2282060854233,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5637,244.06289268999515,56.078594743510685,-40.96849522534681,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5638,11.427303484679173,-5.867435487565575,-261.69952370179,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5639,461.3445880621957,-472.53409474780216,-245.8492377130473,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5640,400.582018607922,456.692498275318,-84.58364462303754,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5641,302.7360384036551,-271.34288220268735,271.27029494600765,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5642,317.9550561528691,-109.19632696165316,-210.71728943593118,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5643,380.82180004281986,95.15487438225726,411.757205583044,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5644,85.28735969969999,279.9700141307476,-322.2860868182044,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5645,106.64932142756334,48.99106825064401,419.14097800784384,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5646,471.4245693037249,119.1114736286884,398.4187507733209,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5647,-274.6615948894348,267.93205763260977,-102.02892301053187,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5648,-277.51336811696234,-254.99019098516993,232.78041896445103,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5649,-190.29908282130427,310.85160810353835,-180.15112237456512,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5650,380.6027461139197,-221.15928640205485,-292.8419913882929,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5651,-438.870109963824,-56.606603127120614,320.41480214152097,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5652,317.5058110927028,-41.6826617671243,162.6952128343175,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5653,53.05098709368796,263.01324619816995,101.62477975724516,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5654,3.4795683451261348,-267.1198974656681,-275.0254984871369,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,5655,139.03343039691302,-260.04113946031043,427.2997862279242,-4.440892098500626e-16,1.0,90.0,0.0,1.0
