sequence,sequence_index,TR,readout,spin,x,y,z,longitudinal,transverse,phase,Sx,Sy
dwi_te_80_bval_2.seq,1,1,1,3850,288.67252773372826,189.47439067038815,-6.206883517151378,-2.220446049250313e-16,1.0,-103.81175096664265,-0.2387326254598444,-0.9710853379291903
dwi_te_80_bval_2.seq,1,1,1,3851,-263.87090578941496,249.17589186038975,-225.2822009550037,-2.220446049250313e-16,1.0,162.2456699707027,-0.9523727573322247,0.30493627382031063
dwi_te_80_bval_2.seq,1,1,1,3852,428.62113231332006,-61.53988888144076,453.62817813254975,-4.440892098500626e-16,1.0,-71.24492116981855,0.32152340211316877,-0.9469016326385616
dwi_te_80_bval_2.seq,1,1,1,3853,-318.788882994825,190.67181930377666,-341.7689705161543,-2.220446049250313e-16,0.9999999999999999,-41.8565327558008,0.744817980839859,-0.6672676939711941
dwi_te_80_bval_2.seq,1,1,1,3854,325.71177647137023,-174.00324655340503,-102.58197524090956,0.0,0.9999999999999999,115.94501622723328,-0.4375084192761645,0.8992143143113723
dwi_te_80_bval_2.seq,1,1,1,3855,296.1643923747681,115.86856593267721,205.38455557606719,-2.220446049250313e-16,1.0,49.8243431509718,0.6451331168829555,0.7640701940927174
dwi_te_80_bval_2.seq,1,1,1,3856,-492.31879320123977,-274.7200148059077,-69.61190649275673,0.0,1.0,92.09797738244197,-0.0366084310564317,0.9993296867278518
dwi_te_80_bval_2.seq,1,1,1,3857,359.2819757081784,94.54207593227292,-98.20128645121346,-2.220446049250313e-16,1.0,90.40196416483559,-0.007015540601878317,0.9999753907922252
dwi_te_80_bval_2.seq,1,1,1,3858,-439.7221183802796,-91.01747761717876,-255.48965661632036,-2.220446049250313e-16,0.9999999999999999,175.63019341181462,-0.9970930427507882,0.07619359617431529
dwi_te_80_bval_2.seq,1,1,1,3859,-317.52286565938147,433.5868251670925,396.5360621833602,-2.220446049250313e-16,1.0,-62.2489429666457,0.4656308471282178,-0.8849790473240925
dwi_te_80_bval_2.seq,1,1,1,3860,209.44464241184681,162.6126662994784,469.81413431906026,-2.220446049250313e-16,1.0,90.9768526992184,-0.0170484699430917,0.9998546642750633
dwi_te_80_bval_2.seq,1,1,1,3861,210.59442961399287,162.12466541407352,399.13620182763924,-2.220446049250313e-16,1.0,90.58388730394927,-0.010190579527865172,0.9999480746963245
dwi_te_80_bval_2.seq,1,1,1,3862,-256.733003223072,-382.01211776929847,-108.41474373692955,-2.220446049250313e-16,1.0,90.63369445534181,-0.011059829212211153,0.9999388382185166
dwi_te_80_bval_2.seq,1,1,1,3863,-80.40198159512839,361.110734281429,92.87139962801527,0.0,0.9999999999999999,32.7273503731119,0.8412528001671946,0.5406419575013152
dwi_te_80_bval_2.seq,1,1,1,3864,27.966905902249113,382.95429233185024,-1.9418715898883623,-2.220446049250313e-16,1.0,90.32972540247306,-0.005754762136459841,0.9999834412192797
dwi_te_80_bval_2.seq,1,1,1,3865,-249.63096801104754,-229.8025704338779,-146.57101755941054,-2.220446049250313e-16,0.9999999999999999,91.57820057368235,-0.02754131328772342,0.9996206660840837
dwi_te_80_bval_2.seq,1,1,1,3866,-209.28333009309966,158.59477371354933,-415.17865437552547,-2.220446049250313e-16,1.0,-64.20035453344235,0.43522552839321965,-0.9003214644974553
dwi_te_80_bval_2.seq,1,1,1,3867,287.0500356560802,230.09438145924577,-176.96060932384987,-2.220446049250313e-16,1.0,89.89991220751881,0.0017468606314177478,0.9999984742378032
dwi_te_80_bval_2.seq,1,1,1,3868,370.61150720188317,-235.227082097639,-448.6745047857102,-2.220446049250313e-16,1.0,90.76545111197811,-0.013359244765707443,0.9999107613078728
dwi_te_80_bval_2.seq,1,1,1,3869,104.83818888092264,-302.7834321361013,297.88567958051243,-2.220446049250313e-16,1.0,90.27076971602673,-0.004725805468757271,0.9999888333189884
dwi_te_80_bval_2.seq,1,1,1,3870,25.75495025229139,413.7497710482674,142.87770206371385,-2.220446049250313e-16,1.0,0.5378224352662642,0.9999559445765046,0.009386634440009402
dwi_te_80_bval_2.seq,1,1,1,3871,-11.561389674578779,216.9583301084859,-242.83988790234048,-2.220446049250313e-16,0.9999999999999999,-110.10530810526706,-0.3437466944777785,-0.9390624100855068
dwi_te_80_bval_2.seq,1,1,1,3872,-278.90483850163463,460.71499900591516,94.95373341558654,-2.220446049250313e-16,1.0,47.814832322621896,0.6715287926088066,0.7409784616959919
dwi_te_80_bval_2.seq,1,1,1,3873,-18.94078174877721,170.22195706204627,-181.7976279713322,0.0,1.0,-135.8997665311805,-0.7181234620520409,-0.6959157228072885
dwi_te_80_bval_2.seq,1,1,1,3874,197.2498201666635,-464.1778817534377,-350.492230864671,-2.220446049250313e-16,1.0,89.27593982464214,0.012636897684866987,0.9999201512205373
dwi_te_80_bval_2.seq,1,1,1,3875,110.9610449934272,464.862800683686,-64.51952947739846,-2.220446049250313e-16,1.0,89.63708509872549,0.0063340175777951025,0.9999799399094584
dwi_te_80_bval_2.seq,1,1,1,3876,-383.1982935214972,435.39009296566536,310.01649687010286,-2.220446049250313e-16,1.0,91.51788187760849,-0.026488937720566364,0.999649106526103
dwi_te_80_bval_2.seq,1,1,1,3877,-98.40852770492658,300.4271764949714,99.20972142161,-2.220446049250313e-16,1.0,29.178012151527582,0.8731092341808849,0.4875246303399127
dwi_te_80_bval_2.seq,1,1,1,3878,-74.9318168401094,-112.53203547625436,-241.61369022164024,-4.440892098500626e-16,1.0,89.2669125642667,0.012794440362746311,0.9999181477980106
dwi_te_80_bval_2.seq,1,1,1,3879,31.17811740792424,-481.99806145545267,-432.10780985096045,-2.220446049250313e-16,1.0,-140.28997998588966,-0.7692878341368283,-0.6389023620625203
dwi_te_80_bval_2.seq,1,1,1,3880,-51.476677651457535,-245.94404238556857,-233.4922624203755,-2.220446049250313e-16,1.0,-163.5243383380805,-0.9589402935713353,-0.2836080276813781
dwi_te_80_bval_2.seq,1,1,1,3881,-109.78539852529588,326.8130370159497,-108.82195754335105,-2.220446049250313e-16,1.0,90.28227125739113,-0.004926542896458602,0.9999878645139096
dwi_te_80_bval_2.seq,1,1,1,3882,5.33773462649505,129.6288698875318,-303.54321510715494,-2.220446049250313e-16,1.0,91.61629510024895,-0.028205929857288908,0.9996021336116113
dwi_te_80_bval_2.seq,1,1,1,3883,-10.935033447615412,216.20581352820793,-87.5403423521749,-2.220446049250313e-16,1.0,-92.13916441810733,-0.03732678906317741,-0.9993031125830806
dwi_te_80_bval_2.seq,1,1,1,3884,-356.47861535178913,43.51558005673133,61.7092225156475,0.0,1.0,-146.18123909553287,-0.8308022715418825,-0.5565676828570342
dwi_te_80_bval_2.seq,1,1,1,3885,-287.9546390441884,237.75889129979822,315.65320430186307,-2.220446049250313e-16,1.0,89.50222267079698,0.008687744045337821,0.9999622608395793
dwi_te_80_bval_2.seq,1,1,1,3886,322.09865998819186,-44.67745861493717,-131.95955433432982,-2.220446049250313e-16,1.0,90.9320793193092,-0.016267135492170508,0.9998676813973334
dwi_te_80_bval_2.seq,1,1,1,3887,-206.07744814247636,-334.2376653657044,464.69135244148663,-2.220446049250313e-16,0.9999999999999999,-58.05553666847527,0.5290970043358176,-0.8485613472241494
dwi_te_80_bval_2.seq,1,1,1,3888,-425.9517090136523,460.593520214814,-59.72998358432828,-2.220446049250313e-16,1.0,71.68510614574825,0.31423924546603293,0.94934382423279
dwi_te_80_bval_2.seq,1,1,1,3889,152.9059610866347,-403.4998006283325,292.16236680733925,-2.220446049250313e-16,0.9999999999999999,-124.02449369427154,-0.5595472622866368,-0.8287984442960359
dwi_te_80_bval_2.seq,1,1,1,3890,-332.3512812556204,23.036076257731064,37.30454612068306,-2.220446049250313e-16,1.0,89.75936968837505,0.004199778871807699,0.9999911808898256
dwi_te_80_bval_2.seq,1,1,1,3891,142.77102676042716,-156.4832653250963,5.905670378435907,-2.220446049250313e-16,1.0,-155.97967978575753,-0.9134011491537466,-0.40706061062772353
dwi_te_80_bval_2.seq,1,1,1,3892,337.2457638957233,-123.94712342601028,232.03878592929038,0.0,1.0,-155.14022959038084,-0.9073394162658212,-0.42039883883093565
dwi_te_80_bval_2.seq,1,1,1,3893,355.22702726989525,179.74506905205013,77.44883653465678,-2.220446049250313e-16,1.0,90.81500062051964,-0.01422396455533824,0.9998988342989147
dwi_te_80_bval_2.seq,1,1,1,3894,-282.71611374634136,310.5411412971556,-437.36810914559965,-2.220446049250313e-16,0.9999999999999999,90.96514877970594,-0.01684422734594955,0.9998581259384342
dwi_te_80_bval_2.seq,1,1,1,3895,-178.2617634022055,-45.199499087640376,392.3950083929472,-4.440892098500626e-16,1.0,89.8952843728066,0.0018276314553605881,0.9999983298802371
dwi_te_80_bval_2.seq,1,1,1,3896,-237.78761560026618,-480.1216747310193,-60.618941055991144,-2.220446049250313e-16,1.0,89.70812093820314,0.005094228612201928,0.9999870243332394
dwi_te_80_bval_2.seq,1,1,1,3897,-33.422058967395095,-261.17394418973527,-112.38467222990101,-2.220446049250313e-16,0.9999999999999999,21.88031928879991,0.927964317930391,0.3726690551253
dwi_te_80_bval_2.seq,1,1,1,3898,-320.8588279788651,-492.68430713835465,-328.50563659831926,-2.220446049250313e-16,1.0,88.77494024986572,0.02137969709227627,0.9997714281535768
dwi_te_80_bval_2.seq,1,1,1,3899,178.1193973173213,354.7125476278276,-355.26119082677224,-4.440892098500626e-16,1.0,88.58027696760973,0.0247763057952661,0.9996930202172762
dwi_te_80_bval_2.seq,1,1,1,3900,264.2165301494626,294.6850720343787,293.6198090527096,0.0,1.0,89.64115039558283,0.006263066169999397,0.9999803868087365
dwi_te_80_bval_2.seq,1,1,1,3901,-108.19065567461276,304.36840399070064,57.01951837036016,-2.220446049250313e-16,1.0,91.57304839343033,-0.02745142477809765,0.9996231386265788
dwi_te_80_bval_2.seq,1,1,1,3902,-151.49866775806407,-90.02507674826283,403.63015117249563,-2.220446049250313e-16,1.0,-171.6343409832698,-0.9893597120618223,-0.14549006890144844
dwi_te_80_bval_2.seq,1,1,1,3903,-207.69678597527232,1.386870170522576,-91.33662893024506,-2.220446049250313e-16,0.9999999999999999,70.08175171316998,0.3406790078374425,0.9401796709240716
dwi_te_80_bval_2.seq,1,1,1,3904,-37.055453623283306,71.92671274465395,-379.7054311764557,0.0,1.0,87.50810211799933,0.04347811288390543,0.9990543797511997
dwi_te_80_bval_2.seq,1,1,1,3905,86.99590448431991,-279.5655917777529,262.9135072529102,0.0,1.0,90.07641568414147,-0.0013337048930401865,0.9999991106152336
dwi_te_80_bval_2.seq,1,1,1,3906,395.02058894131727,368.96835521618584,70.88929121726916,-2.220446049250313e-16,1.0,10.185759581096136,0.9842395906006887,0.17684012071413185
dwi_te_80_bval_2.seq,1,1,1,3907,-323.6315639856268,-194.62680586210422,435.01611833381094,-4.440892098500626e-16,1.0,30.17419574098676,0.8645012590261443,0.5026306528080151
dwi_te_80_bval_2.seq,1,1,1,3908,-384.75220706202543,-119.0379994110441,308.4174830839991,-2.220446049250313e-16,1.0,89.02703434647628,0.01698063801819251,0.9998558185721055
dwi_te_80_bval_2.seq,1,1,1,3909,47.746730551800106,-237.1347948357052,315.26555885168693,-2.220446049250313e-16,1.0,89.03321705040992,0.016872744937628015,0.9998576451066771
dwi_te_80_bval_2.seq,1,1,1,3910,-457.37193190250576,-495.42460146667446,-331.5346732284328,-2.220446049250313e-16,1.0,89.84408282845197,0.0027212646452770026,0.9999962973525104
dwi_te_80_bval_2.seq,1,1,1,3911,154.28924644396625,-251.66750945679445,-290.8751618256189,0.0,0.9999999999999999,139.42885317561263,-0.7595989298237922,0.6503917787076874
dwi_te_80_bval_2.seq,1,1,1,3912,55.23082355777875,-349.3040033823367,-390.4145574642782,-2.220446049250313e-16,1.0,89.76283129143826,0.004139363026147974,0.9999914328001704
dwi_te_80_bval_2.seq,1,1,1,3913,-209.5622585147334,-163.16069506693344,-365.0177566604958,-2.220446049250313e-16,1.0,91.59356413215573,-0.027809355258191108,0.9996132450903819
dwi_te_80_bval_2.seq,1,1,1,3914,24.629113335657983,-22.306288170288123,-484.45702669212403,-4.440892098500626e-16,1.0,89.41655905839997,0.010182789439428583,0.9999481540556151
dwi_te_80_bval_2.seq,1,1,1,3915,439.86792673682595,-325.9707937384677,-244.81665411243912,0.0,1.0,89.37977898727058,0.010824687355974494,0.9999414113555081
dwi_te_80_bval_2.seq,1,1,1,3916,-232.08700022408902,-159.01894561559016,-158.939956350918,-2.220446049250313e-16,1.0,77.63621795046129,0.2141179077998227,0.9768078222247335
dwi_te_80_bval_2.seq,1,1,1,3917,-75.10927391606522,399.0966275493455,296.8978241442745,-4.440892098500626e-16,1.0,89.05297967081299,0.016527870247368796,0.9998634054235039
dwi_te_80_bval_2.seq,1,1,1,3918,-433.7486863974937,242.1201006148207,449.12859513841653,-2.220446049250313e-16,1.0,-135.20580877640168,-0.7096421703081329,-0.7045622684478376
dwi_te_80_bval_2.seq,1,1,1,3919,-213.95269032289184,25.06887343578657,372.4343377126066,-2.220446049250313e-16,1.0,-175.74813069651736,-0.9972477667421547,-0.07414102594235567
dwi_te_80_bval_2.seq,1,1,1,3920,292.05900972691046,181.46295627764277,-73.5784974229486,-2.220446049250313e-16,1.0,-77.36877537997862,0.2186750567028569,-0.9757977349717524
dwi_te_80_bval_2.seq,1,1,1,3921,6.414645963024311,-176.3594664382712,338.4799076420055,-4.440892098500626e-16,0.9999999999999999,-94.94368711356753,-0.08617659555320137,-0.9962798775338483
dwi_te_80_bval_2.seq,1,1,1,3922,-327.8015353990718,-356.21691089950747,-250.20168026405653,-2.220446049250313e-16,0.9999999999999999,145.63468201111482,-0.82545533025669,0.5644674461391183
dwi_te_80_bval_2.seq,1,1,1,3923,131.7248644532108,154.21688162507687,-318.20504396370876,-2.220446049250313e-16,1.0,139.2392697581704,-0.7574427235264918,0.6529016163073657
dwi_te_80_bval_2.seq,1,1,1,3924,280.6612906872722,-473.21902664074713,259.4798241427717,-2.220446049250313e-16,1.0,89.55044451071217,0.007846142952267734,0.9999692185466373
dwi_te_80_bval_2.seq,1,1,1,3925,184.64059556130178,195.07114316019232,-386.15909634808827,-2.220446049250313e-16,0.9999999999999999,89.49238763293079,0.008859391231256009,0.9999607548234137
dwi_te_80_bval_2.seq,1,1,1,3926,261.6127213585636,-437.8149175424961,146.75033797563674,-2.220446049250313e-16,1.0,89.5031779483229,0.008671071935248645,0.9999624055490755
dwi_te_80_bval_2.seq,1,1,1,3927,198.78655995543778,-137.3283110967956,186.51075141125216,-2.220446049250313e-16,0.9999999999999999,-120.26901343600412,-0.5040606105749091,-0.8636682817302309
dwi_te_80_bval_2.seq,1,1,1,3928,324.2663568422972,-248.54407706080994,270.9877445331241,-4.440892098500626e-16,0.9999999999999999,-155.12775635664912,-0.9072478743602931,-0.4205963557482752
dwi_te_80_bval_2.seq,1,1,1,3929,130.26965710949506,212.0650678470705,-122.98006966534561,-2.220446049250313e-16,1.0,89.90372468593978,0.0016803204280171804,0.999998588260633
dwi_te_80_bval_2.seq,1,1,1,3930,-160.0130809085475,303.4246264615669,119.18435872263123,-2.220446049250313e-16,1.0,90.78606825734778,-0.013719048850720667,0.9999058894209152
dwi_te_80_bval_2.seq,1,1,1,3931,-459.2696794163539,463.5898263550766,442.0389611937485,-2.220446049250313e-16,1.0,57.401190402873,0.5387532817208489,0.8424635905693585
dwi_te_80_bval_2.seq,1,1,1,3932,-261.7556880456506,130.1139421934785,86.58396879634657,-2.220446049250313e-16,1.0,89.06640224044622,0.016293633761538837,0.9998672499381329
dwi_te_80_bval_2.seq,1,1,1,3933,394.4862755467966,45.15947769906396,-80.03500419484563,-2.220446049250313e-16,1.0,89.60985510816136,0.006809260301600384,0.9999768167183403
dwi_te_80_bval_2.seq,1,1,1,3934,159.47999242413744,-36.56005948559854,357.2761513574517,-2.220446049250313e-16,1.0,173.3392595296832,-0.9932503601093555,0.11599018123373865
dwi_te_80_bval_2.seq,1,1,1,3935,-445.10451725763875,-54.097876968292795,365.6196876118857,-2.220446049250313e-16,1.0,89.15782477200537,0.014698201329597545,0.9998919756042023
dwi_te_80_bval_2.seq,1,1,1,3936,-443.3642702391148,-5.276348155568007,482.98224598193224,0.0,1.0,90.58311125183718,-0.010177035565718657,0.9999482126325814
dwi_te_80_bval_2.seq,1,1,1,3937,341.2414024728161,368.1574389452311,-280.9572481826676,-2.220446049250313e-16,1.0,13.557816395547889,0.9721338588204528,0.2344264501605056
dwi_te_80_bval_2.seq,1,1,1,3938,349.18986595737346,-63.05554962725705,-168.06240705564252,-2.220446049250313e-16,0.9999999999999999,90.91907434492259,-0.016040185486522543,0.9998713479491038
dwi_te_80_bval_2.seq,1,1,1,3939,212.53379646065477,-92.6290770488695,-384.81540941988254,-2.220446049250313e-16,1.0,89.73854079846751,0.004563308088674429,0.9999895880554396
dwi_te_80_bval_2.seq,1,1,1,3940,152.31003023459832,-151.44993368092722,261.9468194812707,-2.220446049250313e-16,1.0,99.64857794595582,-0.16760465858524168,0.9858542886352549
dwi_te_80_bval_2.seq,1,1,1,3941,-404.5584450691888,309.8697926165522,-110.46135449517662,-4.440892098500626e-16,1.0,89.53505413246239,0.00811474717127132,0.999967074897142
dwi_te_80_bval_2.seq,1,1,1,3942,-43.654652666562974,-17.383215160496714,-325.1339016386637,-2.220446049250313e-16,1.0,69.45172623138234,0.35099643709712947,0.9363767944289952
dwi_te_80_bval_2.seq,1,1,1,3943,-341.39932771517545,95.79910816214682,-98.54075844227283,-2.220446049250313e-16,1.0,159.5145482621474,-0.9367610819859208,0.34996953478348236
dwi_te_80_bval_2.seq,1,1,1,3944,330.76945432222846,364.0449421519188,-153.31364621107414,-2.220446049250313e-16,1.0,88.08598906237057,0.03339957994516286,0.9994420783914827
dwi_te_80_bval_2.seq,1,1,1,3945,207.47621973286456,-450.53249993700433,-475.26229941112064,-2.220446049250313e-16,1.0,89.74624482577929,0.004428848805570772,0.9999901926010362
dwi_te_80_bval_2.seq,1,1,1,3946,376.54234085521006,412.2462400964882,453.2626479865721,-4.440892098500626e-16,1.0,89.58486887996696,0.007245341479903048,0.9999737521689455
dwi_te_80_bval_2.seq,1,1,1,3947,-309.5653062596411,266.4738433520064,193.40384664303465,-2.220446049250313e-16,1.0,87.6766638039071,0.0405387545317309,0.9991779668212345
dwi_te_80_bval_2.seq,1,1,1,3948,-219.80016098770548,-58.04639603320157,-148.0211295192882,-2.220446049250313e-16,0.9999999999999999,90.39324714706572,-0.006863403604293726,0.9999764465681001
dwi_te_80_bval_2.seq,1,1,1,3949,-232.77001094781284,347.7137958435574,-45.52977229428538,-2.220446049250313e-16,1.0,88.51212367761082,0.025965422141053723,0.9996628415886213
dwi_te_80_bval_2.seq,1,1,1,3950,-233.44107421433606,307.5017898798731,54.39969323314315,-2.220446049250313e-16,0.9999999999999999,90.68394771094745,-0.011936855971822374,0.9999287531967004
dwi_te_80_bval_2.seq,1,1,1,3951,416.5710938178507,-99.38244824935893,-77.03430065500567,-2.220446049250313e-16,1.0,-52.093779770628316,0.6143708621952273,-0.7890173912440036
dwi_te_80_bval_2.seq,1,1,1,3952,-252.0294183222483,158.12556161749322,113.08237756220353,-4.440892098500626e-16,1.0,91.79215418644526,-0.03127389107432639,0.999510852235768
dwi_te_80_bval_2.seq,1,1,1,3953,-68.76786948300384,38.65953071078681,-474.8707301423678,-2.220446049250313e-16,1.0,104.07261671992842,-0.2431514546031428,0.9699883350455178
dwi_te_80_bval_2.seq,1,1,1,3954,-13.591336797228902,-436.0723407961481,423.0821733056036,-2.220446049250313e-16,1.0,90.83452635139645,-0.014564717539352776,0.9998939288759577
dwi_te_80_bval_2.seq,1,1,1,3955,437.4459401186432,292.72784042675227,149.41464372619492,-2.220446049250313e-16,1.0,89.09945599198454,0.015716810870798115,0.9998764832998381
dwi_te_80_bval_2.seq,1,1,1,3956,-166.53273859021164,-81.07034886707507,-236.08505207821744,-2.220446049250313e-16,1.0,96.46184275380438,-0.11254150008209528,0.9936470252354564
dwi_te_80_bval_2.seq,1,1,1,3957,246.0320121849141,201.58062115068276,-69.83459886197541,-4.440892098500626e-16,1.0,19.488239387644626,0.9427099888997063,0.3336133642837406
dwi_te_80_bval_2.seq,1,1,1,3958,191.71697675706528,442.66371400144243,-110.69997474969054,-2.220446049250313e-16,1.0,89.46234818050289,0.009383656764228842,0.9999559725236562
dwi_te_80_bval_2.seq,1,1,1,3959,-213.09074503370303,-400.1592812234149,206.5503233158795,-2.220446049250313e-16,1.0,88.77303761208168,0.02141289678403413,0.999770717640458
dwi_te_80_bval_2.seq,1,1,1,3960,377.5971368371282,261.8620051205495,413.11963231613225,-4.440892098500626e-16,0.9999999999999999,90.06089197782603,-0.0010627653010552576,0.9999994352647978
dwi_te_80_bval_2.seq,1,1,1,3961,193.90860901998684,164.73878876551524,-403.3453045643001,0.0,1.0,144.5046936759809,-0.8141630868686782,0.5806362613379095
dwi_te_80_bval_2.seq,1,1,1,3962,-392.51116209435503,74.60906009050277,-313.2593162409408,0.0,1.0,90.37199501286705,-0.006492492162250016,0.9999789235506532
dwi_te_80_bval_2.seq,1,1,1,3963,224.65160284962948,215.12564194007743,-151.673797300578,-2.220446049250313e-16,1.0,91.10549537289944,-0.019293336986478768,0.9998138662510768
dwi_te_80_bval_2.seq,1,1,1,3964,-221.70724021192217,-97.03392480873946,225.45959235427034,-2.220446049250313e-16,0.9999999999999999,89.15630555579128,0.014724713785111188,0.999891585525124
dwi_te_80_bval_2.seq,1,1,1,3965,380.1002890747209,-328.6128862896993,-136.32142060947032,-4.440892098500626e-16,1.0,158.34195497619385,-0.9294030703894577,0.36906629858420936
dwi_te_80_bval_2.seq,1,1,1,3966,407.6355870727962,363.53257697134336,199.12178084548077,-2.220446049250313e-16,1.0,1.144004849369594,0.9998006730405506,0.019965324632021445
dwi_te_80_bval_2.seq,1,1,1,3967,360.00415306906774,286.0962009016311,469.2024525709147,-2.220446049250313e-16,1.0,66.89851368084965,0.3923609777108577,0.9198113193311875
dwi_te_80_bval_2.seq,1,1,1,3968,59.78538848135199,-436.1661609832428,-287.4185364752312,-4.440892098500626e-16,0.9999999999999999,-82.95630617450593,0.12262622469916193,-0.9924529253400538
dwi_te_80_bval_2.seq,1,1,1,3969,108.85192382632906,61.63537433112098,459.35617704226013,-2.220446049250313e-16,0.9999999999999999,-156.04314165044138,-0.9138514566309472,-0.4060486611398881
dwi_te_80_bval_2.seq,1,1,1,3970,65.37693784453701,88.77810823485613,453.96607941081396,0.0,1.0,155.71008473991253,-0.9114756939479343,0.4113539343948612
dwi_te_80_bval_2.seq,1,1,1,3971,317.7772674918177,-112.56240928001439,72.50078171622054,-2.220446049250313e-16,1.0,90.73370575127501,-0.012805231120700596,0.9999180096667654
dwi_te_80_bval_2.seq,1,1,1,3972,-29.879726434448283,-440.94862983266506,-206.65804186397332,-2.220446049250313e-16,1.0,90.56590797600649,-0.009876796855467771,0.9999512232523523
dwi_te_80_bval_2.seq,1,1,1,3973,140.03829843541286,-456.2886768567449,-329.9919777769644,-2.220446049250313e-16,1.0,0.41941365743196,0.9999732078271163,0.0073200838756677725
dwi_te_80_bval_2.seq,1,1,1,3974,-30.074016847779053,118.40545894129863,306.90998403156925,-2.220446049250313e-16,1.0,89.9291342001817,0.0012368412185400645,0.9999992351116075
dwi_te_80_bval_2.seq,1,1,1,3975,-291.5429484038795,-446.3721926079083,-198.78153864011017,-2.220446049250313e-16,1.0,84.52688965614198,0.09537858957184056,0.9954410704061222
dwi_te_80_bval_2.seq,1,1,1,3976,423.2541002237172,-356.841132296819,67.5812594531264,-2.220446049250313e-16,1.0,21.307343888616742,0.9316446601927354,0.3633706470456339
dwi_te_80_bval_2.seq,1,1,1,3977,-301.7813753135265,40.41485017642497,-147.544368445,-4.440892098500626e-16,1.0,90.56063519546387,-0.009784773921366858,0.9999521279537875
dwi_te_80_bval_2.seq,1,1,1,3978,-203.14260812374474,-88.72362657316604,-381.77474784940824,-2.220446049250313e-16,1.0,77.83869456382945,0.21066465289237304,0.9775583890600786
dwi_te_80_bval_2.seq,1,1,1,3979,-155.08391435308897,315.45470497855456,-168.51418079208653,-2.220446049250313e-16,1.0,89.26681911483774,0.012796071229447785,0.9999181269289455
dwi_te_80_bval_2.seq,1,1,1,3980,-267.4557311105952,160.5356359888315,-338.4791700123962,-2.220446049250313e-16,1.0,90.23286934814087,-0.0040643256623559675,0.9999917405943463
dwi_te_80_bval_2.seq,1,1,1,3981,-139.72919988580998,295.6467818068215,-479.18161979067537,0.0,1.0,91.62872543095045,-0.028422793072459308,0.9995959908052654
dwi_te_80_bval_2.seq,1,1,1,3982,-111.3044091962761,200.72774670083896,-95.25555358200873,-2.220446049250313e-16,0.9999999999999999,91.63513910425831,-0.0285346873858445,0.9995928029031581
dwi_te_80_bval_2.seq,1,1,1,3983,238.85444356924512,-516.4682081366783,-9.702610186710302,-2.220446049250313e-16,1.0,178.86924362129366,-0.9998052628830256,0.019734140756670338
dwi_te_80_bval_2.seq,1,1,1,3984,351.8519592149857,341.98522851545204,36.46059938686965,-4.440892098500626e-16,1.0,89.38518100926467,0.010730409761857549,0.9999424274958747
dwi_te_80_bval_2.seq,1,1,1,3985,300.26440192648687,-457.85038721098886,264.17010130957476,-2.220446049250313e-16,1.0,89.9425068956225,0.0010034438001855523,0.9999994965501432
dwi_te_80_bval_2.seq,1,1,1,3986,-291.22102156650953,-441.4173744114695,-227.14009995148044,-2.220446049250313e-16,1.0,-83.07380699215764,0.12059066948123295,-0.992702317129394
dwi_te_80_bval_2.seq,1,1,1,3987,332.07442389176174,400.5427616774125,-48.583730262879335,-2.220446049250313e-16,1.0,89.13802431374097,0.015043746303735273,0.9998868364455794
dwi_te_80_bval_2.seq,1,1,1,3988,457.6657395205414,57.34696488074675,-377.6376695022574,-2.220446049250313e-16,1.0,88.86209566642992,0.019858871655436296,0.9998027931630182
dwi_te_80_bval_2.seq,1,1,1,3989,-215.66816630802816,292.6782982523824,-165.92809778649885,0.0,1.0,89.81130808758235,0.003293289190509863,0.99999457710845
dwi_te_80_bval_2.seq,1,1,1,3990,-263.43810046270227,133.3584939186122,238.71815952099232,-2.220446049250313e-16,1.0,161.43480714194084,-0.9479620026430126,0.318383481897301
dwi_te_80_bval_2.seq,1,1,1,3991,-173.89913925929474,349.21133742728176,-320.0542582033487,-2.220446049250313e-16,1.0,-176.7361136359923,-0.9983779010136564,-0.056934758869830696
dwi_te_80_bval_2.seq,1,1,1,3992,-68.78376690904386,-360.81876187864793,271.4971935336424,0.0,1.0,-59.42466843176703,0.5086707800993658,-0.8609611126369777
dwi_te_80_bval_2.seq,1,1,1,3993,286.5612578317802,-323.73607704112675,295.9294283810437,-2.220446049250313e-16,1.0,-19.17293302959979,0.9445316240072009,-0.32842047934061547
dwi_te_80_bval_2.seq,1,1,1,3994,-472.6796847235184,-47.89372888321316,-76.4750830365233,-2.220446049250313e-16,1.0,89.4251541302574,0.01003278479958793,0.9999496703480456
dwi_te_80_bval_2.seq,1,1,1,3995,36.390094162651394,-153.23252767903205,-100.93003550886557,0.0,1.0,149.50371875199022,-0.8616621001332294,0.5074824383109158
dwi_te_80_bval_2.seq,1,1,1,3996,364.01441625802335,-147.20246572034588,434.8203199522081,-2.220446049250313e-16,1.0,29.06309055782276,0.8740853347303541,0.4857724030956522
dwi_te_80_bval_2.seq,1,1,1,3997,467.4046858902092,480.74594894279346,165.0727994199194,0.0,0.9999999999999999,89.80051832996196,0.00348160490574784,0.9999939391952734
dwi_te_80_bval_2.seq,1,1,1,3998,-245.15102923504827,-4.529862417574996,391.7221919347043,-2.220446049250313e-16,0.9999999999999999,89.73817724501214,0.004569653227319851,0.9999895590801845
